Company name_1,Status_1,Year_1,Current assets_1,Cost goods sold_1,DEP and AMO_1,EBITDA_1,Inventory_1,Net income_1,Total Receivables_1,Market value_1,Net sales_1,Total assets_1,Long-term debt_1,EBIT_1,Gross Profit_1,Current Liabilities _1,Retained Earnings_1,Total Revenue_1,Total Liabilities_1,Operating Expenses_1,Current assets_2,Cost goods sold_2,DEP and AMO_2,EBITDA_2,Inventory_2,Net income_2,Total Receivables_2,Market value_2,Net sales_2,Total assets_2,Long-term debt_2,EBIT_2,Gross Profit_2,Current Liabilities _2,Retained Earnings_2,Total Revenue_2,Total Liabilities_2,Operating Expenses_2,Current assets_3,Cost goods sold_3,DEP and AMO_3,EBITDA_3,Inventory_3,Net income_3,Total Receivables_3,Market value_3,Net sales_3,Total assets_3,Long-term debt_3,EBIT_3,Gross Profit_3,Current Liabilities _3,Retained Earnings_3,Total Revenue_3,Total Liabilities_3,Operating Expenses_3
C_630,alive,2016,4315.0,9277.0,599.0,1931.0,1830.0,676.0,335.0,9188.97,15516.0,7610.0,1248.0,1332.0,6239.0,2453.0,2803.0,15516.0,4706.0,13585.0,4568.0,9233.0,556.0,1971.0,1997.0,848.0,282.0,12930.36,15855.0,7989.0,1249.0,1415.0,6622.0,2461.0,3117.0,15855.0,4845.0,13884.0,4251.0,9683.0,575.0,1937.0,2131.0,1003.0,359.0,9616.32,16580.0,8049.0,1249.0,1362.0,6897.0,2174.0,3534.0,16580.0,4496.0,14643.0
C_6300,alive,2003,26.123,18.498,4.182,-0.837,0.0,-6.154,12.245,55.88,58.373,41.425,0.0,-5.019,39.875,23.808,-126.383,58.373,25.007,59.21,27.67,17.902,2.323,1.165,0.0,-2.754,11.22,46.7712,57.634,46.267,0.222,-1.158,39.732,24.471,-127.999,57.634,29.424,56.469,35.122,18.084,2.395,3.283,0.0,0.991,11.533,77.6365,60.397,50.662,0.056,0.888,42.313,22.605,-128.855,60.397,25.24,57.114
C_6301,alive,2002,166.881,11.907,5.87,38.394,0.0,23.154,16.514,603.5525,95.775,264.523,0.0,32.524,83.868,42.73,95.434,95.775,51.561,57.381,323.395,14.186,10.135,40.845,0.0,21.351,15.475,885.7529,105.556,473.661,220.0,30.71,91.37,45.217,116.348,105.556,278.383,64.711,211.627,33.308,26.43,60.138,0.0,9.486,40.988,908.719,208.105,695.119,220.0,33.708,174.797,120.75,120.916,208.105,397.503,147.967
C_6302,alive,2006,247.317,58.196,13.488,17.232,0.0,12.319,35.7,501.4995,197.574,421.152,0.0,3.744,139.378,78.049,-2410.453,197.574,83.365,180.342,190.742,59.726,12.284,19.493,0.0,24.825,37.229,376.8942,191.814,378.133,0.0,7.209,132.088,78.6,-2385.103,191.814,81.301,172.321,169.632,56.72,12.707,4.396,0.0,-6.276,24.564,223.0076,169.546,324.443,0.0,-8.311,112.826,58.015,-2392.628,169.546,60.091,165.15
C_6304,alive,2014,464.861,323.633,68.286,206.425,0.0,51.172,283.069,2425.7659,908.974,1357.384,490.287,138.139,585.341,623.565,357.953,908.974,1271.247,702.549,449.512,327.257,74.027,222.577,0.0,92.528,285.048,2020.1607,928.434,1338.552,556.418,148.55,601.177,602.996,361.156,928.434,1294.875,705.857,468.0,344.348,102.176,214.266,0.0,-34.658,284.042,1953.8652,949.794,1412.592,866.681,112.09,605.446,597.547,178.638,949.794,1587.522,735.528
C_6305,alive,2004,16.657,7.314,1.012,5.634,0.0,6.254,6.016,118.368,33.07,31.338,0.872,4.622,25.756,5.805,-26.029,33.07,7.444,27.436,16.555,15.95,2.091,3.128,0.0,0.361,6.41,19.8928,50.742,49.986,10.842,1.037,34.792,12.914,-25.668,50.742,24.623,47.614,10.01,23.77,3.415,-2.607,0.0,-13.542,6.816,5.7105,65.446,41.684,9.813,-6.022,41.676,15.659,-39.211,65.446,28.216,68.053
C_6306,failed,2004,2.512,8.139,0.525,0.085,0.0,-4.205,2.244,1.3602,12.624,6.816,0.182,-0.44,4.485,2.634,-45.531,12.624,2.816,12.539,2.108,9.14,0.281,-0.044,0.0,-2.835,1.842,1.1845,13.275,5.452,0.07,-0.325,4.135,2.884,-38.468,13.275,3.434,13.319,2.397,9.543,0.313,-0.997,0.0,-4.858,2.15,1.8669,13.504,5.649,0.731,-1.31,3.961,5.24,-43.406,13.504,6.788,14.501
C_6307,alive,2005,15.054,4.943,0.586,-1.549,0.0,-1.666,1.682,38.5119,11.046,16.064,0.158,-2.135,6.103,3.846,-157.983,11.046,4.14,12.595,14.123,4.467,0.414,-3.434,0.0,-3.159,1.11,32.4489,10.873,15.359,0.0,-3.848,6.406,4.376,-161.142,10.873,5.057,14.307,14.993,3.856,0.347,-0.716,0.0,-0.519,1.547,29.3703,12.188,16.538,0.0,-1.063,8.332,4.828,-161.661,12.188,5.639,12.904
C_6308,alive,2000,15.04,0.217,0.41,-12.001,2.246,-11.53,0.129,67.817,0.2,27.127,1.118,-12.411,-0.017,4.166,-17.306,0.2,5.425,12.201,16.753,5.289,1.183,-12.638,0.101,-28.128,0.066,7.1601,0.73,21.455,0.0,-13.821,-4.559,3.195,-45.434,0.73,3.235,13.368,11.797,0.023,0.582,-2.456,0.728,-2.472,0.172,23.4495,0.281,16.086,0.0,-3.038,0.258,0.612,-47.906,0.281,0.656,2.737
C_6309,alive,2010,2046.525,1065.221,416.732,1124.229,323.318,378.295,587.456,10114.986,3588.094,9486.199,2727.624,707.497,2522.873,1146.385,629.111,3588.094,5048.17,2463.865,2093.617,1236.089,432.306,1166.386,377.866,378.492,636.998,6947.4583,3775.672,9187.963,2297.653,734.08,2539.583,1496.306,975.647,3775.672,4588.737,2609.286,1625.239,1173.009,428.893,1239.459,403.488,430.855,697.228,8395.8482,3798.51,8638.065,2060.855,810.566,2625.501,1192.351,1400.916,3798.51,3984.602,2559.051
C_631,alive,1999,116.372,167.068,3.913,32.459,37.333,18.34,59.381,173.1083,228.845,163.692,2.15,28.546,61.777,38.97,110.127,228.845,43.565,196.386,128.98,174.274,5.241,32.223,47.757,17.026,53.732,112.852,236.165,163.592,1.91,26.982,61.891,36.289,117.7,236.165,40.102,203.942,141.87,180.9,7.58,44.134,41.596,22.627,59.301,156.5114,257.157,168.033,1.71,36.554,76.257,42.347,114.501,257.157,45.469,213.023
C_6310,alive,2006,4.487,0.095,0.601,-16.883,0.0,-24.489,0.163,40.6711,0.8,6.692,0.161,-17.484,0.705,9.641,-64.443,0.8,10.783,17.683,1.386,0.477,1.087,-8.568,0.0,-8.841,0.275,6.6969,0.953,2.982,0.0,-9.655,0.476,3.07,-73.533,0.953,3.07,9.521,0.086,0.119,0.718,-2.361,0.0,-6.216,0.068,2.2432,0.193,0.521,0.377,-3.079,0.074,4.306,-79.728,0.193,4.683,2.554
C_6311,alive,2005,66.851,22.867,1.439,-18.216,0.278,-24.263,1.786,295.2695,4.651,80.79,0.0,-19.655,-18.216,6.739,-62.23,4.651,14.176,22.867,48.657,29.978,0.974,-24.669,0.428,-23.899,2.369,220.9658,5.309,62.25,0.0,-25.643,-24.669,8.592,-87.061,5.309,15.662,29.978,61.039,46.924,1.022,-27.854,1.131,-35.905,9.074,318.1081,19.07,69.793,0.0,-28.876,-27.854,13.228,-123.071,19.07,19.785,46.924
C_6312,alive,2001,39.413,181.372,8.153,15.648,9.64,0.812,22.525,36.8445,212.445,128.751,66.272,7.495,31.073,31.489,8.811,212.445,100.095,196.797,41.924,231.452,7.508,17.397,10.518,3.061,24.224,72.3846,267.238,126.386,52.278,9.889,35.786,37.921,10.585,267.238,93.395,249.841,43.442,240.71,6.962,17.217,9.355,4.152,28.659,70.4399,276.426,124.333,42.932,10.255,35.716,40.547,15.04,276.426,86.855,259.209
C_6313,alive,2002,25.2,3.208,1.7,-6.375,0.0,-18.915,4.754,17.8786,18.576,34.314,0.0,-8.075,15.368,8.626,-24.642,18.576,9.923,24.951,28.281,0.992,0.445,0.171,0.0,-0.098,6.15,30.6676,15.38,36.857,0.0,-0.274,14.388,10.571,-24.688,15.38,12.4,15.209,23.532,1.391,1.292,-1.458,0.0,-0.631,9.316,30.398,17.552,42.787,0.0,-2.75,16.161,10.87,-25.316,17.552,15.94,19.01
C_6314,failed,2002,54.043,46.651,1.597,56.833,12.39,31.424,13.705,393.0882,131.336,239.353,97.689,55.236,84.685,13.738,195.96,131.336,111.553,74.503,49.347,42.564,1.991,30.766,13.057,10.863,10.138,250.767,113.042,222.954,62.392,28.775,70.478,22.592,206.629,113.042,84.984,82.276,45.402,41.606,1.852,17.183,16.128,5.439,8.581,259.6176,103.718,229.56,75.142,15.331,62.112,11.172,211.905,103.718,86.314,86.535
C_6315,failed,2012,207.513,2976.575,163.624,-2336.034,21.454,-2352.606,64.149,495.0488,709.038,1381.788,2063.206,-2499.658,-2267.537,167.791,-1836.486,709.038,2514.585,3045.072,393.96,318.328,62.612,187.928,18.334,161.618,58.645,544.2987,561.562,1369.726,1988.946,125.316,243.234,134.797,-1726.48,561.562,2375.696,373.634,423.277,372.974,61.126,149.16,8.269,-103.1,65.158,35.7472,569.428,1214.302,0.0,88.034,196.454,2141.037,-1867.608,569.428,2352.173,420.268
C_6316,failed,2000,3.407,44.193,2.147,4.464,1.781,0.563,0.758,11.678,55.746,39.453,14.958,2.317,11.553,5.652,1.773,55.746,21.582,51.282,3.534,49.556,2.285,3.79,1.785,-3.372,0.351,6.0784,59.453,34.897,13.834,1.505,9.897,6.413,-1.599,59.453,20.398,55.663,4.665,47.667,1.948,3.975,1.786,-0.965,0.942,3.7271,57.626,33.977,14.689,2.027,9.959,5.589,-2.564,57.626,20.343,53.651
C_6318,alive,1999,17.924,17.084,1.405,5.91,0.0,4.583,1.642,51.75,36.866,34.319,2.998,4.505,19.782,5.107,0.664,36.866,8.715,30.956,19.574,19.192,1.554,6.629,0.0,3.12,2.813,44.5294,44.171,36.684,2.604,5.075,24.979,5.861,4.439,44.171,9.175,37.542,19.157,26.817,2.231,2.402,0.0,-1.692,3.656,75.9798,58.17,55.709,14.497,0.171,31.353,13.966,1.046,58.17,31.494,55.768
C_632,alive,2016,854.7,1529.4,62.2,178.3,185.1,18.0,237.2,1243.935,1761.3,2249.5,608.0,116.1,231.9,583.7,-364.8,1761.3,2213.9,1583.0,1016.7,1615.4,68.7,194.8,136.4,-9.2,300.9,2296.32,1877.2,2258.7,591.4,126.1,261.8,594.8,-343.6,1877.2,2156.3,1682.4,1234.3,1549.4,71.0,302.7,250.0,137.3,225.2,2705.664,1895.9,2490.1,352.3,231.7,346.5,878.3,-135.5,1895.9,2068.8,1593.2
C_6320,alive,2003,27.178,62.119,8.595,-6.898,0.0,-27.129,7.566,197.7127,55.221,72.528,0.0,-15.493,-6.898,14.098,-493.846,55.221,15.581,62.119,96.812,59.152,6.011,7.751,0.0,2.746,10.063,442.6981,66.903,140.548,0.0,1.74,7.751,12.39,-491.1,66.903,13.729,59.152,82.393,74.102,8.906,16.959,0.0,9.481,21.472,582.8214,91.061,157.315,0.0,8.053,16.959,16.036,-481.666,91.061,17.232,74.102
C_6322,alive,2013,9.943,23.194,0.213,1.597,1.311,0.815,4.837,10.0321,28.938,17.013,0.816,1.384,5.744,6.386,-22.186,28.938,7.202,27.341,9.655,24.322,0.173,1.234,1.233,0.651,3.658,9.3084,30.248,14.859,0.691,1.061,5.926,3.654,-21.535,30.248,4.345,29.014,11.551,27.466,0.218,3.028,1.32,1.96,3.353,10.7047,35.663,17.202,0.0,2.81,8.197,4.728,-19.575,35.663,4.728,32.635
C_6323,alive,2000,40.87,107.976,0.858,3.177,16.992,1.099,18.788,22.4029,120.919,44.723,0.621,2.319,12.943,33.938,0.307,120.919,34.559,117.742,35.696,133.712,0.8,-1.514,21.693,-2.735,11.459,12.3097,141.907,40.621,0.328,-2.314,8.195,32.187,-2.403,141.907,32.515,143.421,22.206,94.132,0.093,-0.123,8.136,-2.681,9.576,2.708,99.359,24.667,0.884,-0.216,5.227,17.895,-4.897,99.359,18.779,99.482
C_6324,alive,2016,77.967,96.536,7.303,13.963,0.0,3.871,33.634,148.1249,156.684,165.281,16.5,6.66,60.148,29.172,-230.424,156.684,45.672,142.721,52.963,97.28,7.653,6.653,0.0,-64.964,25.911,117.6616,142.125,92.913,9.0,-1.0,44.845,16.746,-288.9,142.125,25.746,135.472,41.743,98.468,8.544,-13.105,0.0,-38.816,26.898,39.528,125.589,57.416,0.0,-21.649,27.121,23.901,-327.716,125.589,23.901,138.694
C_6326,alive,2003,0.001,1.252,0.005,-1.244,0.0,-1.479,0.0,3.0105,0.008,0.01,0.0,-1.249,-1.244,2.098,-16.538,0.008,3.098,1.252,0.002,1.269,0.002,-1.251,0.0,-1.416,0.0,1.8165,0.018,0.052,0.0,-1.253,-1.251,2.677,-17.954,0.018,2.677,1.269,0.038,0.214,0.0,-0.213,0.0,-0.491,0.0,1.4373,0.001,0.173,0.0,-0.213,-0.213,5.873,-22.153,0.001,5.873,0.214
C_6327,alive,2007,579.758,474.701,29.248,126.146,140.533,63.616,187.429,1930.2455,920.598,936.833,18.75,96.898,445.897,251.588,266.757,920.598,318.746,794.452,513.635,529.074,29.346,137.988,161.039,66.445,199.42,1240.5393,1012.515,903.247,18.75,108.642,483.441,249.053,231.48,1012.515,315.575,874.527,559.847,421.195,26.783,104.594,136.704,38.62,159.958,1479.2593,806.744,944.187,12.5,77.811,385.549,249.656,269.947,806.744,305.916,702.15
C_6328,alive,2008,549.129,421.189,17.106,170.96,165.201,98.413,128.904,1804.0933,834.061,700.145,2.203,153.854,412.872,115.061,647.753,834.061,184.842,663.101,493.746,203.81,15.603,-17.985,100.764,-37.998,115.002,2390.8834,362.081,666.239,1.592,-33.588,158.271,82.732,616.632,362.081,150.609,380.066,753.202,408.532,15.851,203.31,190.538,159.584,223.96,2113.373,831.78,942.21,0.924,187.459,423.248,163.078,775.445,831.78,244.208,628.47
C_6329,alive,2005,33.996,28.196,7.133,-6.593,0.0,-13.652,10.096,10.1247,66.832,45.424,18.493,-13.726,38.636,29.352,-2301.648,66.832,50.139,73.425,27.252,19.161,1.8,-6.675,0.0,-10.966,10.283,4.0951,46.43,38.003,22.396,-8.475,27.269,27.704,-2328.443,46.43,50.941,53.105,22.209,16.144,1.901,-5.043,0.0,-10.436,11.315,2.9787,44.014,31.797,0.0,-6.944,27.87,48.388,-2335.734,44.014,51.769,49.057
C_633,alive,2006,5704.0,1077.0,394.0,3613.0,1178.0,2113.0,1666.0,85429.89,9284.0,14842.0,2204.0,3219.0,8207.0,2157.0,-634.0,9284.0,5364.0,5671.0,8753.0,1370.0,476.0,4768.0,1493.0,2769.0,1766.0,70557.64,11724.0,18940.0,2402.0,4292.0,10354.0,3918.0,1189.0,11724.0,7035.0,6956.0,10073.0,1578.0,565.0,5787.0,1299.0,3427.0,1941.0,87304.23,13418.0,21787.0,2329.0,5222.0,11840.0,3095.0,3606.0,13418.0,6116.0,7631.0
C_6330,alive,2016,998.769,684.388,65.926,271.204,275.869,104.809,253.361,3188.1762,1295.342,2212.242,601.229,205.278,610.954,237.3,464.197,1295.342,970.45,1024.138,1236.253,986.553,82.556,507.18,339.081,339.132,300.308,5136.642,1915.977,2414.018,389.993,424.624,929.424,289.822,799.15,1915.977,825.111,1408.797,1464.104,1059.3,79.853,580.97,384.689,392.896,299.078,3491.5244,2075.108,2614.246,343.842,501.117,1015.808,263.285,1079.142,2075.108,741.059,1494.138
C_6332,alive,2016,5401.519,428.314,309.135,4156.148,0.0,2134.987,860.115,72112.5593,10743.006,19838.973,6199.06,3847.013,10314.692,2858.67,11192.168,10743.006,10018.831,6586.858,9034.805,262.537,362.774,4920.166,0.0,2340.765,1217.801,84231.7333,12681.082,25451.263,8812.751,4557.392,12418.545,3497.868,14175.851,12681.082,14190.665,7760.916,8407.0,0.0,426.0,5777.9,0.0,3998.0,1523.0,78597.4694,14527.0,22687.0,8649.0,5351.9,14527.0,3555.0,18051.0,14527.0,13902.0,8749.1
C_6333,alive,2016,105.649,278.34,14.181,118.136,28.546,67.847,52.063,1893.4244,479.616,221.43,0.0,103.955,201.276,51.385,187.242,479.616,87.269,361.48,148.798,305.05,16.73,159.61,34.524,95.128,75.402,3189.7009,565.153,326.227,0.0,142.88,260.103,62.509,282.37,565.153,94.977,405.543,270.225,372.889,16.467,199.136,57.801,134.572,102.09,3475.6467,690.25,465.122,0.0,182.669,317.361,92.775,416.942,690.25,122.159,491.114
C_6334,alive,2007,3086.0,6701.0,669.0,1793.0,577.0,532.0,1539.0,8839.04,13591.0,13115.0,4770.0,1124.0,6890.0,2215.0,3076.0,13591.0,9527.0,11798.0,3141.0,6913.0,673.0,1822.0,528.0,162.0,1396.0,4749.61,13796.0,12982.0,4784.0,1149.0,6883.0,3083.0,2192.0,13796.0,10491.0,11974.0,3412.0,6742.0,637.0,1749.0,600.0,612.0,1531.0,8287.5,13219.0,13570.0,5449.0,1112.0,6477.0,1965.0,2989.0,13219.0,9861.0,11470.0
C_6335,failed,2011,65.03,137.37,11.446,-13.453,30.937,-22.67,0.256,33.9447,217.152,115.336,0.0,-24.899,79.782,41.682,-37.167,217.152,53.227,230.605,54.355,140.638,8.908,-11.553,30.544,-21.554,0.0,32.8982,222.699,94.492,0.0,-20.461,82.061,43.739,-58.721,222.699,53.239,234.252,38.149,106.193,8.223,-45.547,19.521,-58.511,0.0,51.3308,136.65,70.379,0.0,-53.77,30.457,41.094,-117.232,136.65,49.318,182.197
C_6337,alive,2011,40.939,46.14,14.149,-6.972,8.896,-24.823,11.074,128.2919,115.789,96.818,2.0,-21.121,69.649,19.599,-110.149,115.789,21.599,122.761,40.549,38.662,3.045,5.127,10.56,-32.589,10.635,163.6949,100.248,72.979,0.0,2.082,61.586,26.307,-142.817,100.248,26.307,95.121,44.557,42.844,2.086,11.308,10.289,7.337,12.835,301.3048,104.49,77.16,5.0,9.222,61.646,14.254,-135.531,104.49,19.254,93.182
C_6339,failed,1999,7.319,28.218,2.417,-2.682,3.236,-10.113,3.684,5.013,35.158,30.711,4.11,-5.099,6.94,19.292,-3.965,35.158,23.402,37.84,5.119,17.812,2.051,-1.13,0.76,-4.335,3.678,2.0888,22.619,26.544,2.982,-3.181,4.807,19.341,-8.3,22.619,22.323,23.749,1.908,5.878,1.504,-1.884,0.124,-12.617,0.855,0.1671,7.059,11.582,1.257,-3.388,1.181,18.42,-20.917,7.059,19.677,8.943
C_634,alive,1999,7.302,17.464,1.222,0.473,1.77,0.791,4.135,6.2635,28.868,11.166,4.604,-0.749,11.404,14.092,-55.492,28.868,18.696,28.395,2.136,3.001,0.269,-1.441,0.0,-2.09,1.297,12.3292,5.07,5.202,5.171,-1.71,2.069,7.423,-57.689,5.07,12.594,6.511,1.726,3.328,0.433,-2.822,0.0,2.311,0.357,2.1115,6.834,3.701,5.642,-3.255,3.506,3.477,-57.565,6.834,9.119,9.656
C_6340,alive,2016,228.968,231.43,43.172,31.923,40.989,-31.884,81.419,355.7568,528.389,374.849,37.625,-11.249,296.959,211.773,-794.614,528.389,284.652,496.466,324.967,247.207,26.34,56.43,45.88,-8.517,120.77,1022.7285,598.118,483.346,80.422,30.09,350.911,255.822,-802.559,598.118,376.639,541.688,427.913,391.794,49.056,90.846,63.867,-46.792,212.423,924.347,983.142,770.248,188.749,41.79,591.348,359.872,-829.781,983.142,657.516,892.296
C_6342,alive,2000,27.3,8.798,4.033,-19.2,0.0,-23.704,14.667,41.0149,58.188,46.087,0.65,-23.233,49.39,18.527,-66.73,58.188,19.422,77.388,31.81,10.424,6.367,-28.274,0.0,-40.263,12.56,43.9328,47.418,49.786,1.415,-34.641,36.994,22.721,-107.187,47.418,24.275,75.692,19.745,6.434,3.13,-10.79,0.0,-22.185,6.957,13.9272,37.864,31.26,0.0,-13.92,31.43,24.363,-129.435,37.864,24.505,48.654
C_6343,failed,2008,2.785,1.899,0.266,-5.273,1.176,-9.282,1.02,45.1843,2.969,3.085,0.0,-5.539,1.07,11.275,-270.857,2.969,11.275,8.242,1.661,1.414,0.302,-7.857,0.763,-6.336,0.024,253.4603,1.778,2.4,1.4,-8.159,0.364,3.035,-275.745,1.778,4.435,9.635,1.398,17.675,0.38,-11.106,0.296,-12.722,0.107,73.9379,17.78,8.079,0.0,-11.486,0.105,10.318,-288.467,17.78,10.318,28.886
C_6344,alive,2002,533.209,544.902,3.675,55.2,120.809,29.76,360.063,1445.5201,651.506,924.829,224.688,51.525,106.604,223.429,57.58,651.506,452.5,596.306,501.882,1086.334,10.386,67.841,89.985,29.535,334.687,1035.6927,1371.396,914.783,178.438,57.455,285.062,206.008,87.047,1371.396,399.256,1303.555,549.078,1197.836,12.866,147.695,128.323,78.313,358.799,1893.0869,1513.797,998.182,174.866,134.829,315.961,192.504,165.436,1513.797,392.482,1366.102
C_6346,alive,2005,15.367,211.333,13.205,2.279,6.382,-32.101,3.66,111.5615,238.959,150.866,17.415,-10.926,27.626,39.585,-99.895,238.959,81.826,236.68,17.178,221.962,12.783,8.916,6.279,-3.608,4.864,100.6589,253.813,137.403,16.278,-3.867,31.851,31.215,-103.503,253.813,70.383,244.897,15.884,220.249,11.462,4.369,6.084,-16.175,4.26,18.9801,245.552,117.397,15.993,-7.093,25.303,26.924,-119.678,245.552,64.881,241.183
C_6348,failed,2006,30.318,19.469,0.332,-6.967,14.094,-7.753,9.276,102.1062,24.078,62.125,27.033,-7.299,4.609,19.587,-229.735,24.078,46.62,31.045,26.582,91.292,1.634,8.491,13.825,3.032,8.341,52.2513,110.743,61.937,21.533,6.857,19.451,19.869,-226.703,110.743,42.291,102.252,26.525,113.822,2.13,14.622,15.748,41.396,9.806,27.365,142.914,94.047,17.533,12.492,29.092,13.691,-185.307,142.914,31.466,128.292
C_6349,alive,2016,298.43,417.986,16.474,54.442,0.0,15.413,98.038,448.6587,600.906,581.502,0.0,37.968,182.92,220.592,61.352,600.906,322.912,546.464,343.79,451.375,14.774,42.712,0.0,-48.635,102.633,461.0736,640.056,587.204,0.0,27.938,188.681,265.792,12.599,640.056,374.499,597.344,450.867,525.981,12.522,82.299,0.0,49.295,142.572,591.1753,735.655,700.629,0.0,69.777,209.674,318.951,60.111,735.655,433.473,653.356
C_635,alive,2002,265.299,400.116,23.689,75.036,91.92,-80.01,121.709,135.1797,701.728,551.978,314.766,51.347,301.612,161.161,40.94,701.728,509.847,626.692,258.113,399.562,20.895,75.608,86.24,-3.262,128.391,288.576,697.908,530.583,282.019,54.713,298.346,156.367,48.808,697.908,476.374,622.3,272.18,413.359,21.549,73.328,97.996,14.762,141.445,211.8854,712.318,540.414,255.165,51.779,298.959,173.676,70.537,712.318,462.568,638.99
C_6350,alive,2006,15.679,2.848,0.152,-13.385,0.0,-11.133,0.0,88.1648,4.318,19.144,0.0,-13.537,1.47,4.688,-100.525,4.318,4.688,17.703,10.08,4.455,0.145,-10.446,0.0,-10.513,0.054,12.7904,9.717,13.438,0.0,-10.591,5.262,5.838,-111.567,9.717,5.838,20.163,1.891,1.815,0.085,-5.261,0.0,-6.502,0.0,3.5721,2.383,2.488,0.0,-5.346,0.568,1.04,-118.511,2.383,1.04,7.644
C_6352,alive,1999,153.364,77.771,6.803,31.144,0.0,-14.532,49.61,4220.6011,170.179,251.59,1.76,24.341,92.408,49.065,-1.711,170.179,53.237,139.035,102.255,139.647,17.165,-3.945,0.0,-148.85,45.212,158.6406,267.857,204.955,0.986,-21.11,128.21,33.771,-151.065,267.857,34.757,271.802,14.086,63.919,6.429,-17.23,0.0,-183.922,5.617,25.0087,103.98,15.947,0.0,-23.659,40.061,20.83,-334.489,103.98,23.941,121.21
C_6353,alive,2016,626.139,1758.599,598.503,117.646,65.461,-848.102,406.974,4182.7459,1876.245,9183.981,2762.069,-480.857,117.646,940.014,1335.233,1876.245,5243.093,1758.599,852.504,956.18,412.036,458.769,10.742,380.747,237.248,3273.3601,1414.949,6931.913,2207.373,46.733,458.769,441.679,1447.335,1414.949,3032.014,956.18,501.686,714.89,493.423,1025.602,9.715,796.533,412.982,2268.7315,1740.492,8592.17,2391.504,532.179,1025.602,522.975,2063.905,1740.492,3510.427,714.89
C_6354,alive,2009,15.654,6.342,0.16,4.317,2.056,3.061,10.087,12.1247,14.667,18.225,0.0,4.157,8.325,3.547,4.687,14.667,5.947,10.35,18.78,6.597,0.345,1.765,2.073,0.938,12.577,8.4007,13.506,21.937,0.0,1.42,6.909,5.565,6.059,13.506,7.965,11.741,22.824,9.156,0.374,3.289,1.964,1.888,17.269,3.2166,16.958,27.447,0.0,2.915,7.802,7.612,8.731,16.958,10.012,13.669
C_6355,alive,2012,760.244,118.358,40.842,180.308,0.0,93.182,171.893,3253.3663,811.571,1512.217,0.0,139.466,693.213,370.71,338.7,811.571,406.694,631.263,949.247,143.996,45.014,186.344,0.0,86.395,204.374,4508.6845,948.171,1723.021,0.0,141.33,804.175,443.861,429.913,948.171,487.271,761.827,1029.68,165.598,38.191,207.669,0.0,114.087,235.705,4145.427,1047.954,1829.586,0.0,169.478,882.356,491.94,515.423,1047.954,540.635,840.285
C_6356,alive,1999,56.467,24.988,3.403,-11.968,0.0,-13.994,6.773,594.2108,37.645,76.935,6.783,-15.371,12.657,15.522,-30.057,37.645,22.726,49.613,29.268,53.166,22.07,-28.767,0.0,-52.633,17.517,51.974,76.288,130.246,25.459,-50.837,23.122,36.656,-82.433,76.288,72.519,105.055,20.105,50.15,27.451,-14.717,0.0,-64.347,15.474,5.0597,78.453,82.741,31.624,-42.168,28.303,41.711,-146.769,78.453,83.611,93.17
C_6357,alive,2001,51.345,4.439,2.096,-13.042,0.0,-13.352,7.791,81.6,44.03,73.851,0.0,-15.138,39.591,16.344,-41.741,44.03,16.609,57.072,44.214,4.457,2.035,-8.22,0.0,-10.854,6.546,41.0776,35.227,62.369,0.0,-10.255,30.77,12.688,-49.763,35.227,13.641,43.447,63.503,4.316,1.725,3.809,0.0,2.995,9.53,144.3805,40.876,66.508,0.0,2.084,36.56,12.83,-47.07,40.876,14.013,37.067
C_6358,alive,2000,55.471,10.795,1.638,2.068,1.662,1.659,10.044,74.7953,43.431,63.158,0.106,0.43,32.636,11.236,-5.248,43.431,11.342,41.363,35.492,11.898,2.601,-9.623,1.724,-7.394,5.732,51.1185,33.856,54.892,0.0,-12.224,21.958,9.85,-12.595,33.856,10.039,43.479,35.307,15.811,2.698,-3.844,0.952,-18.532,7.035,29.6667,40.493,40.282,0.0,-6.542,24.682,11.072,-31.171,40.493,13.677,44.337
C_6359,alive,2015,1266.0,4260.9,291.2,728.7,127.7,181.9,766.6,3165.9622,5214.3,5996.8,2643.8,437.5,953.4,618.7,1652.3,5214.3,3584.4,4485.6,1315.3,5384.1,348.3,756.4,154.3,121.9,923.6,2268.7624,6364.0,6319.0,2892.0,408.1,979.9,788.2,1774.1,6364.0,3976.9,5607.6,1265.2,5383.8,357.7,675.4,153.1,102.4,834.5,1960.0284,6291.4,6286.4,2877.4,317.7,907.6,744.9,1875.7,6291.4,3875.6,5616.0
C_6360,alive,2002,80.245,36.003,12.497,-20.061,0.0,-72.212,22.467,153.3406,121.09,123.734,1.679,-32.558,85.087,59.325,-505.284,121.09,87.915,141.151,119.238,52.702,9.96,-28.759,0.0,-40.191,29.749,309.3997,126.753,158.155,1.564,-38.719,74.051,65.269,-546.416,126.753,85.624,155.512,77.845,55.116,9.864,-67.054,0.0,-86.882,22.434,120.6988,93.693,112.123,2.449,-76.918,38.577,91.802,-633.678,93.693,131.768,160.747
